DOMINIO,UBIGEO,CONGLOME,VIVIENDA,HOGAR,TrabajaPerú,FACTOR07,TuvoTrabajo,Educacion,Sexo,Edad,Situación de Vulnerabilidad
Selva,250202,020349,039,11,0,71.8758087158203,1,Secundaria Incompleta,Hombre,19,Vulnerable No Pobre
Selva,250202,020349,039,11,0,71.8758087158203,1,Secundaria Completa,Hombre,41,Vulnerable No Pobre
Selva,250202,020349,041,11,0,71.8758087158203,1,Secundaria Completa,Hombre,51,Pobre No Extremo
Selva,250202,020349,041,11,0,71.8758087158203,1,Secundaria Completa,Hombre,54,Pobre No Extremo
Selva,250202,020349,041,11,0,71.8758087158203,0,Secundaria Completa,Mujer,41,Pobre No Extremo
Selva,250203,020325,029,11,0,65.1257705688477,1,Primaria Incompleta,Hombre,47,Pobre No Extremo
Selva,250203,020325,029,11,0,65.1257705688477,1,Sin Nivel,Mujer,48,Pobre No Extremo
Selva,250203,020325,030,11,0,65.1257705688477,1,Primaria Completa,Hombre,41,Vulnerable No Pobre
Selva,250203,020325,030,11,0,65.1257705688477,1,Primaria Completa,Hombre,18,Vulnerable No Pobre
Selva,250203,020325,031,11,0,65.1257705688477,1,Primaria Completa,Hombre,34,Vulnerable No Pobre
Selva,250203,020325,032,11,0,65.1257705688477,1,Primaria Incompleta,Hombre,58,Pobre No Extremo
Selva,250203,020325,032,11,0,65.1257705688477,1,Primaria Incompleta,Mujer,59,Pobre No Extremo
Selva,250203,020325,055,11,0,65.1257705688477,0,Primaria Incompleta,Hombre,35,Vulnerable No Pobre
Selva,250203,020325,055,11,0,65.1257705688477,1,Primaria Incompleta,Mujer,30,Vulnerable No Pobre
Selva,250203,020325,059,11,0,65.1257705688477,1,Secundaria Incompleta,Hombre,24,Vulnerable No Pobre
Selva,250203,020325,059,11,0,65.1257705688477,1,Primaria Incompleta,Mujer,22,Vulnerable No Pobre
Selva,250203,020325,071,11,0,65.1257705688477,0,Primaria Incompleta,Hombre,30,Vulnerable No Pobre
Selva,250203,020325,071,11,0,65.1257705688477,1,Secundaria Incompleta,Mujer,20,Vulnerable No Pobre
Selva,250203,020358,030,11,0,65.1257705688477,1,Primaria Incompleta,Hombre,61,Vulnerable No Pobre
Selva,250203,020358,030,11,0,65.1257705688477,1,Primaria Completa,Mujer,55,Vulnerable No Pobre
Selva,250203,020358,030,11,0,65.1257705688477,1,Secundaria Completa,Mujer,20,Vulnerable No Pobre
Selva,250203,020358,106,11,0,65.1257705688477,0,Primaria Incompleta,Hombre,81,Vulnerable No Pobre
Selva,250203,020358,107,11,0,65.1257705688477,1,Secundaria Incompleta,Hombre,57,Vulnerable No Pobre
Selva,250203,020358,107,11,0,65.1257705688477,1,Primaria Incompleta,Mujer,43,Vulnerable No Pobre
Selva,250203,020358,107,11,0,65.1257705688477,1,Secundaria Incompleta,Hombre,18,Vulnerable No Pobre
Selva,250203,020358,108,11,0,65.1257705688477,1,Secundaria Incompleta,Hombre,64,Pobre No Extremo
Selva,250203,020358,108,11,0,65.1257705688477,1,Primaria Incompleta,Mujer,65,Pobre No Extremo
Selva,250203,020358,110,11,0,65.1257705688477,1,Primaria Incompleta,Mujer,43,Pobre No Extremo
Selva,250203,020358,110,11,0,65.1257705688477,1,Primaria Completa,Hombre,49,Pobre No Extremo
Selva,250203,020358,111,11,0,65.1257705688477,1,Secundaria Incompleta,Hombre,25,Pobre No Extremo
Selva,250203,020358,111,11,0,65.1257705688477,1,Secundaria Completa,Mujer,28,Pobre No Extremo
Selva,250203,020358,112,11,0,65.1257705688477,0,Primaria Completa,Hombre,70,Pobre No Extremo
Selva,250203,020358,112,11,0,65.1257705688477,0,Primaria Incompleta,Mujer,60,Pobre No Extremo
Selva,250204,020351,029,11,0,65.1257705688477,1,Primaria Incompleta,Hombre,42,Vulnerable No Pobre
Selva,250204,020351,029,11,0,65.1257705688477,1,Sin Nivel,Mujer,47,Vulnerable No Pobre
Selva,250204,020351,030,11,0,65.1257705688477,1,Secundaria Incompleta,Hombre,35,Vulnerable No Pobre
Selva,250204,020351,030,11,0,65.1257705688477,0,Sin Nivel,Mujer,30,Vulnerable No Pobre
Selva,250204,020351,032,11,0,65.1257705688477,1,Primaria Incompleta,Mujer,29,Pobre Extremo
Selva,250204,020351,032,11,0,65.1257705688477,1,Primaria Incompleta,Hombre,26,Pobre Extremo
Selva,250204,020351,142,11,0,65.1257705688477,1,Sin Nivel,Hombre,35,Pobre Extremo
Selva,250204,020351,142,11,0,65.1257705688477,1,Sin Nivel,Mujer,28,Pobre Extremo
Selva,250204,020351,144,11,0,65.1257705688477,1,Primaria Incompleta,Hombre,27,Vulnerable No Pobre
Selva,250204,020351,144,11,0,65.1257705688477,0,Sin Nivel,Mujer,63,Vulnerable No Pobre
Selva,250204,020351,146,11,0,65.1257705688477,1,Primaria Completa,Mujer,23,Vulnerable No Pobre
Selva,250301,020284,056,11,0,200.070892333984,1,Primaria Completa,Hombre,37,Pobre No Extremo
Selva,250301,020284,056,11,0,200.070892333984,0,Primaria Completa,Mujer,32,Pobre No Extremo
Selva,250301,020284,073,11,0,200.070892333984,1,Secundaria Completa,Hombre,39,Pobre No Extremo
Selva,250301,020284,073,11,0,200.070892333984,1,Secundaria Incompleta,Mujer,34,Pobre No Extremo
Selva,250301,020284,073,11,0,200.070892333984,1,Secundaria Incompleta,Hombre,18,Pobre No Extremo
Selva,250301,020284,091,11,0,200.070892333984,0,Primaria Completa,Mujer,60,Pobre No Extremo
Selva,250301,020284,091,11,0,200.070892333984,0,Sin Nivel,Mujer,84,Pobre No Extremo
Selva,250301,020284,091,11,0,200.070892333984,0,Primaria Completa,Mujer,41,Pobre No Extremo
Selva,250301,020284,126,12,0,200.070892333984,1,Sin Nivel,Mujer,38,Vulnerable No Pobre
Selva,250301,020284,126,22,0,200.070892333984,1,Primaria Incompleta,Mujer,19,Vulnerable No Pobre
Selva,250301,020290,053,11,0,220.54541015625,1,Sin Nivel,Mujer,40,Vulnerable No Pobre
Selva,250301,020290,053,11,0,220.54541015625,1,Secundaria Completa,Mujer,24,Vulnerable No Pobre
Selva,250301,020290,053,11,0,220.54541015625,0,Secundaria Completa,Mujer,20,Vulnerable No Pobre
Selva,250301,020290,068,11,0,220.54541015625,1,Sin Nivel,Mujer,61,Vulnerable No Pobre
Selva,250301,020290,084,11,0,220.54541015625,1,Primaria Incompleta,Mujer,68,Vulnerable No Pobre
Selva,250301,020290,084,11,0,220.54541015625,0,Primaria Completa,Hombre,81,Vulnerable No Pobre
Selva,250301,020290,099,11,0,220.54541015625,0,Primaria Completa,Mujer,83,Vulnerable No Pobre
Selva,250301,020293,020,11,0,220.54541015625,1,Primaria Incompleta,Hombre,46,Vulnerable No Pobre
Selva,250301,020293,074,11,0,220.54541015625,1,Secundaria Incompleta,Mujer,24,Vulnerable No Pobre
Selva,250301,020293,074,11,0,220.54541015625,1,Secundaria Incompleta,Hombre,43,Vulnerable No Pobre
Selva,250301,020295,011,11,0,200.070892333984,1,Secundaria Incompleta,Mujer,23,Pobre No Extremo
Selva,250301,020295,019,11,0,200.070892333984,0,Primaria Incompleta,Mujer,56,Vulnerable No Pobre
Selva,250301,020295,019,11,0,200.070892333984,1,Primaria Incompleta,Hombre,53,Vulnerable No Pobre
Selva,250301,020295,030,11,0,200.070892333984,0,Secundaria Incompleta,Hombre,45,Pobre No Extremo
Selva,250301,020295,030,11,0,200.070892333984,1,Primaria Completa,Mujer,40,Pobre No Extremo
Selva,250301,020295,030,11,0,200.070892333984,1,Superior No Universitaria Incompleta,Hombre,18,Pobre No Extremo
Selva,250301,020295,048,11,0,200.070892333984,1,Primaria Incompleta,Hombre,45,Pobre No Extremo
Selva,250301,020295,048,11,0,200.070892333984,1,Primaria Incompleta,Mujer,41,Pobre No Extremo
Selva,250301,020295,057,11,0,200.070892333984,1,Secundaria Incompleta,Hombre,44,Vulnerable No Pobre
Selva,250301,020295,057,11,0,200.070892333984,1,Secundaria Incompleta,Mujer,44,Vulnerable No Pobre
Selva,250301,020295,063,11,0,200.070892333984,1,Secundaria Completa,Hombre,63,Vulnerable No Pobre
Selva,250301,020295,063,11,0,200.070892333984,1,Secundaria Incompleta,Mujer,58,Vulnerable No Pobre
Selva,250301,020295,063,11,0,200.070892333984,0,Primaria Completa,Hombre,31,Vulnerable No Pobre
Selva,250301,020298,019,11,0,200.070892333984,1,Secundaria Completa,Hombre,39,Pobre No Extremo
Selva,250301,020298,019,11,0,200.070892333984,0,Secundaria Incompleta,Mujer,32,Pobre No Extremo
Selva,250301,020298,112,11,0,200.070892333984,1,Primaria Incompleta,Mujer,66,Vulnerable No Pobre
Selva,250301,020299,005,11,0,36.4323997497559,0,Primaria Completa,Mujer,61,Vulnerable No Pobre
Selva,250301,020299,005,11,0,36.4323997497559,1,Secundaria Completa,Mujer,36,Vulnerable No Pobre
Selva,250301,020299,021,11,0,36.4323997497559,1,Primaria Incompleta,Hombre,56,Vulnerable No Pobre
Selva,250301,020299,021,11,0,36.4323997497559,1,Primaria Incompleta,Mujer,48,Vulnerable No Pobre
Selva,250301,020299,083,11,0,36.4323997497559,0,Primaria Completa,Mujer,50,Vulnerable No Pobre
Selva,250301,020299,083,11,0,36.4323997497559,1,Primaria Incompleta,Hombre,56,Vulnerable No Pobre
Selva,250301,020305,073,11,0,220.54541015625,1,Secundaria Completa,Hombre,45,Vulnerable No Pobre
Selva,250301,020305,073,11,0,220.54541015625,1,Primaria Incompleta,Mujer,40,Vulnerable No Pobre
Selva,250301,020311,004,11,0,217.689697265625,1,Secundaria Incompleta,Hombre,29,Pobre No Extremo
Selva,250301,020311,004,11,0,217.689697265625,1,Superior No Universitaria Completa,Mujer,29,Pobre No Extremo
Selva,250301,020311,026,22,0,217.689697265625,0,Primaria Incompleta,Hombre,82,Vulnerable No Pobre
Selva,250301,020311,026,22,0,217.689697265625,1,Primaria Completa,Mujer,73,Vulnerable No Pobre
Selva,250301,020311,090,11,0,217.689697265625,1,Primaria Completa,Hombre,57,Vulnerable No Pobre
Selva,250301,020311,090,11,0,217.689697265625,1,Secundaria Incompleta,Mujer,50,Vulnerable No Pobre
Selva,250301,020311,090,11,0,217.689697265625,1,Superior No Universitaria Completa,Mujer,30,Vulnerable No Pobre
Selva,250301,020311,090,11,0,217.689697265625,1,Superior No Universitaria Incompleta,Hombre,23,Vulnerable No Pobre
Selva,250301,020311,090,11,0,217.689697265625,0,Secundaria Completa,Mujer,19,Vulnerable No Pobre
Selva,250301,020311,133,11,0,217.689697265625,1,Primaria Incompleta,Mujer,40,Pobre No Extremo
Selva,250301,020314,010,11,0,200.070892333984,1,Primaria Incompleta,Hombre,73,Vulnerable No Pobre
Selva,250301,020314,010,11,0,200.070892333984,1,Sin Nivel,Mujer,69,Vulnerable No Pobre
Selva,250301,020314,022,11,0,200.070892333984,1,Secundaria Completa,Hombre,31,Vulnerable No Pobre
Selva,250301,020314,022,11,0,200.070892333984,1,Secundaria Incompleta,Mujer,29,Vulnerable No Pobre
Selva,250301,020314,057,11,0,200.070892333984,1,Primaria Completa,Mujer,53,Vulnerable No Pobre
Selva,250301,020314,080,11,0,200.070892333984,1,Primaria Incompleta,Hombre,62,Vulnerable No Pobre
Selva,250301,020314,080,11,0,200.070892333984,0,Primaria Incompleta,Mujer,62,Vulnerable No Pobre
Selva,250301,020314,080,11,0,200.070892333984,1,Primaria Completa,Mujer,38,Vulnerable No Pobre
Selva,250301,020315,004,11,0,223.434417724609,1,Secundaria Completa,Mujer,47,Vulnerable No Pobre
Selva,250301,020315,004,11,0,223.434417724609,1,Superior No Universitaria Completa,Hombre,48,Vulnerable No Pobre
Selva,250301,020315,024,11,0,223.434417724609,1,Primaria Incompleta,Hombre,46,Pobre No Extremo
Selva,250301,020315,024,11,0,223.434417724609,1,Primaria Incompleta,Mujer,44,Pobre No Extremo
Selva,250301,020315,028,11,0,223.434417724609,1,Secundaria Completa,Hombre,57,Vulnerable No Pobre
Selva,250301,020315,028,11,0,223.434417724609,0,Secundaria Completa,Mujer,34,Vulnerable No Pobre
Selva,250301,020317,035,11,0,200.070892333984,1,Secundaria Completa,Hombre,51,Vulnerable No Pobre
Selva,250301,020317,035,11,0,200.070892333984,1,Secundaria Completa,Mujer,48,Vulnerable No Pobre
Selva,250301,020317,035,11,0,200.070892333984,1,Superior Universitaria Incompleta,Hombre,25,Vulnerable No Pobre
Selva,250301,020317,035,11,0,200.070892333984,1,Superior Universitaria Incompleta,Mujer,18,Vulnerable No Pobre
Selva,250301,020317,083,11,0,200.070892333984,1,Secundaria Incompleta,Hombre,57,Pobre No Extremo
Selva,250301,020317,083,11,0,200.070892333984,1,Primaria Completa,Mujer,57,Pobre No Extremo
Selva,250301,020317,083,11,0,200.070892333984,1,Superior No Universitaria Incompleta,Hombre,30,Pobre No Extremo
Selva,250301,020317,083,11,0,200.070892333984,1,Superior No Universitaria Incompleta,Mujer,28,Pobre No Extremo
Selva,250301,020317,099,11,0,200.070892333984,1,Superior Universitaria Completa,Hombre,52,Vulnerable No Pobre
Selva,250301,020317,099,11,0,200.070892333984,1,Superior No Universitaria Completa,Mujer,43,Vulnerable No Pobre
Selva,250301,020317,099,11,0,200.070892333984,1,Primaria Completa,Mujer,60,Vulnerable No Pobre
Selva,250301,020320,053,11,0,94.2558670043945,1,Primaria Incompleta,Mujer,69,Vulnerable No Pobre
Selva,250301,020320,053,11,0,94.2558670043945,0,Secundaria Completa,Hombre,19,Vulnerable No Pobre
Selva,250301,020320,054,11,0,94.2558670043945,1,Secundaria Completa,Hombre,34,Vulnerable No Pobre
Selva,250301,020320,054,11,0,94.2558670043945,1,Secundaria Incompleta,Mujer,36,Vulnerable No Pobre
Selva,250301,020320,054,11,0,94.2558670043945,1,Superior No Universitaria Completa,Hombre,20,Vulnerable No Pobre
Selva,250301,020320,054,11,0,94.2558670043945,1,Secundaria Completa,Hombre,18,Vulnerable No Pobre
Selva,250301,020320,055,11,0,94.2558670043945,1,Secundaria Incompleta,Hombre,34,Vulnerable No Pobre
Selva,250301,020320,055,11,0,94.2558670043945,0,Secundaria Incompleta,Mujer,22,Vulnerable No Pobre
Selva,250301,020320,155,11,0,94.2558670043945,0,Secundaria Completa,Mujer,29,Pobre No Extremo
Selva,250301,020320,156,11,0,94.2558670043945,1,Primaria Incompleta,Hombre,55,Vulnerable No Pobre
Selva,250301,020320,156,11,0,94.2558670043945,0,Secundaria Incompleta,Mujer,53,Vulnerable No Pobre
Selva,250301,020320,157,11,0,94.2558670043945,1,Secundaria Incompleta,Hombre,44,Pobre No Extremo
Selva,250301,020320,157,11,0,94.2558670043945,1,Primaria Completa,Mujer,39,Pobre No Extremo
Selva,250301,020320,157,11,0,94.2558670043945,1,Secundaria Incompleta,Hombre,22,Pobre No Extremo
Selva,250301,020320,157,11,0,94.2558670043945,0,Secundaria Completa,Mujer,20,Pobre No Extremo
Selva,250301,020320,157,11,0,94.2558670043945,1,Secundaria Completa,Mujer,19,Pobre No Extremo
Selva,250301,020320,157,11,0,94.2558670043945,0,Superior No Universitaria Completa,Hombre,23,Pobre No Extremo
Selva,250301,020320,159,11,0,94.2558670043945,1,Superior No Universitaria Completa,Hombre,27,Vulnerable No Pobre
Selva,250301,020320,159,11,0,94.2558670043945,1,Secundaria Completa,Mujer,21,Vulnerable No Pobre
Selva,250301,020320,160,11,0,94.2558670043945,1,Primaria Completa,Hombre,61,Pobre No Extremo
Selva,250301,020320,160,11,0,94.2558670043945,0,Primaria Incompleta,Mujer,58,Pobre No Extremo
Selva,250301,020320,160,11,0,94.2558670043945,1,Superior Universitaria Completa,Hombre,40,Pobre No Extremo
Selva,250301,020320,160,11,0,94.2558670043945,1,Superior Universitaria Completa,Mujer,28,Pobre No Extremo
Selva,250301,020328,013,11,0,71.8758087158203,1,Primaria Incompleta,Hombre,36,Vulnerable No Pobre
Selva,250301,020328,013,11,0,71.8758087158203,1,Secundaria Incompleta,Mujer,29,Vulnerable No Pobre
Selva,250301,020328,013,11,0,71.8758087158203,1,Secundaria Completa,Hombre,31,Vulnerable No Pobre
Selva,250301,020328,014,11,0,71.8758087158203,1,Primaria Incompleta,Hombre,44,Vulnerable No Pobre
Selva,250301,020328,014,11,0,71.8758087158203,1,Sin Nivel,Mujer,45,Vulnerable No Pobre
Selva,250301,020328,014,11,0,71.8758087158203,1,Secundaria Completa,Mujer,20,Vulnerable No Pobre
Selva,250301,020328,014,11,0,71.8758087158203,1,Secundaria Incompleta,Hombre,22,Vulnerable No Pobre
Selva,250301,020328,014,11,0,71.8758087158203,1,Secundaria Completa,Mujer,19,Vulnerable No Pobre
Selva,250301,020328,015,11,0,71.8758087158203,1,Primaria Completa,Hombre,23,Vulnerable No Pobre
Selva,250301,020328,015,11,0,71.8758087158203,0,Primaria Completa,Mujer,22,Vulnerable No Pobre
Selva,250301,020328,016,11,0,71.8758087158203,1,Primaria Completa,Hombre,70,Vulnerable No Pobre
Selva,250301,020328,016,11,0,71.8758087158203,0,Sin Nivel,Mujer,80,Vulnerable No Pobre
Selva,250301,020328,025,11,0,71.8758087158203,1,Primaria Incompleta,Hombre,61,Vulnerable No Pobre
Selva,250301,020328,025,11,0,71.8758087158203,1,Sin Nivel,Mujer,40,Vulnerable No Pobre
Selva,250301,020328,028,11,0,71.8758087158203,1,Primaria Incompleta,Mujer,35,Vulnerable No Pobre
Selva,250301,020328,028,11,0,71.8758087158203,1,Secundaria Incompleta,Hombre,51,Vulnerable No Pobre
Selva,250301,020328,029,11,0,71.8758087158203,1,Primaria Incompleta,Mujer,50,Vulnerable No Pobre
Selva,250301,020328,032,11,0,71.8758087158203,1,Secundaria Incompleta,Hombre,66,Vulnerable No Pobre
Selva,250301,020330,062,11,0,78.8669052124024,1,Primaria Incompleta,Mujer,64,Vulnerable No Pobre
Selva,250301,020330,062,11,0,78.8669052124024,0,Primaria Incompleta,Hombre,56,Vulnerable No Pobre
Selva,250301,020330,063,11,0,78.8669052124024,1,Secundaria Incompleta,Hombre,46,Vulnerable No Pobre
Selva,250301,020330,063,11,0,78.8669052124024,0,Secundaria Incompleta,Mujer,42,Vulnerable No Pobre
Selva,250301,020330,063,11,0,78.8669052124024,1,Secundaria Incompleta,Hombre,22,Vulnerable No Pobre
Selva,250301,020330,064,11,0,78.8669052124024,1,Superior No Universitaria Completa,Mujer,26,Vulnerable No Pobre
Selva,250301,020330,064,11,0,78.8669052124024,1,Primaria Incompleta,Hombre,31,Vulnerable No Pobre
Selva,250301,020330,207,11,0,78.8669052124024,1,Secundaria Completa,Hombre,40,Vulnerable No Pobre
Selva,250301,020330,207,11,0,78.8669052124024,0,Secundaria Completa,Mujer,41,Vulnerable No Pobre
Selva,250301,020330,207,11,0,78.8669052124024,0,Superior Universitaria Incompleta,Hombre,21,Vulnerable No Pobre
Selva,250301,020330,208,11,0,78.8669052124024,1,Primaria Incompleta,Hombre,70,Vulnerable No Pobre
Selva,250301,020330,216,11,0,78.8669052124024,1,Primaria Incompleta,Hombre,57,Vulnerable No Pobre
Selva,250301,020330,216,11,0,78.8669052124024,1,Primaria Incompleta,Mujer,49,Vulnerable No Pobre
Selva,250301,020330,217,11,0,78.8669052124024,0,Sin Nivel,Mujer,74,Pobre No Extremo
Selva,250301,020330,217,11,0,78.8669052124024,1,Primaria Incompleta,Hombre,84,Pobre No Extremo
Selva,250301,020343,022,11,0,78.8669052124024,1,Primaria Incompleta,Hombre,67,Pobre No Extremo
Selva,250301,020343,022,11,0,78.8669052124024,0,Primaria Incompleta,Mujer,58,Pobre No Extremo
Selva,250301,020343,022,11,0,78.8669052124024,1,Secundaria Incompleta,Hombre,20,Pobre No Extremo
Selva,250301,020343,144,11,0,78.8669052124024,1,Primaria Incompleta,Hombre,55,Vulnerable No Pobre
Selva,250301,020343,144,11,0,78.8669052124024,0,Primaria Completa,Mujer,50,Vulnerable No Pobre
Selva,250301,020343,144,11,0,78.8669052124024,1,Secundaria Completa,Hombre,30,Vulnerable No Pobre
Selva,250301,020343,146,11,0,78.8669052124024,0,Primaria Completa,Hombre,79,Pobre No Extremo
Selva,250301,020343,147,11,0,78.8669052124024,1,Primaria Completa,Mujer,48,Vulnerable No Pobre
Selva,250301,020343,147,11,0,78.8669052124024,1,Primaria Completa,Hombre,59,Vulnerable No Pobre
Selva,250301,020622,014,11,0,38.0387725830078,0,Secundaria Completa,Mujer,33,Vulnerable No Pobre
Selva,250301,020622,014,11,0,38.0387725830078,1,Primaria Completa,Hombre,46,Vulnerable No Pobre
Selva,250301,020622,072,11,0,38.0387725830078,1,Sin Nivel,Mujer,50,Pobre No Extremo
Selva,250301,020622,072,11,0,38.0387725830078,1,Primaria Completa,Hombre,51,Pobre No Extremo
Selva,250301,020622,072,11,0,38.0387725830078,0,Secundaria Completa,Mujer,19,Pobre No Extremo
Selva,250301,020622,086,11,0,38.0387725830078,1,Sin Nivel,Hombre,59,Pobre No Extremo
Selva,250301,020622,086,11,0,38.0387725830078,1,Primaria Incompleta,Hombre,30,Pobre No Extremo
Selva,250301,020622,086,11,0,38.0387725830078,1,Secundaria Completa,Hombre,21,Pobre No Extremo
Selva,250301,020622,086,11,0,38.0387725830078,1,Secundaria Incompleta,Mujer,19,Pobre No Extremo
Selva,250301,020622,113,11,0,38.0387725830078,1,Secundaria Completa,Hombre,49,Vulnerable No Pobre
Selva,250301,020622,113,11,0,38.0387725830078,1,Superior No Universitaria Completa,Mujer,37,Vulnerable No Pobre
Selva,250301,020623,033,11,0,217.689697265625,1,Secundaria Incompleta,Hombre,38,Pobre No Extremo
Selva,250301,020623,033,11,0,217.689697265625,1,Primaria Incompleta,Mujer,33,Pobre No Extremo
Selva,250301,020623,048,11,0,217.689697265625,1,Secundaria Completa,Hombre,29,Pobre No Extremo
Selva,250301,020623,048,11,0,217.689697265625,0,Secundaria Completa,Mujer,28,Pobre No Extremo
Selva,250301,020623,077,11,0,217.689697265625,0,Sin Nivel,Mujer,80,Vulnerable No Pobre
Selva,250301,020623,077,11,0,217.689697265625,0,Sin Nivel,Hombre,87,Vulnerable No Pobre
Selva,250301,020623,077,11,0,217.689697265625,1,Primaria Completa,Hombre,52,Vulnerable No Pobre
Selva,250301,020623,092,11,0,217.689697265625,0,Primaria Completa,Mujer,68,Vulnerable No Pobre
Selva,250302,020297,008,11,0,223.434417724609,0,Secundaria Completa,Mujer,26,Vulnerable No Pobre
Selva,250302,020297,008,11,0,223.434417724609,1,Primaria Completa,Hombre,39,Vulnerable No Pobre
Selva,250302,020297,032,11,0,223.434417724609,1,Primaria Incompleta,Hombre,38,Vulnerable No Pobre
Selva,250302,020297,032,11,0,223.434417724609,1,Secundaria Completa,Mujer,39,Vulnerable No Pobre
Selva,250302,020297,032,11,0,223.434417724609,1,Superior No Universitaria Incompleta,Hombre,20,Vulnerable No Pobre
Selva,250302,020297,054,11,0,223.434417724609,1,Primaria Incompleta,Hombre,58,Pobre No Extremo
Selva,250302,020297,054,11,0,223.434417724609,0,Primaria Incompleta,Mujer,47,Pobre No Extremo
Selva,250302,020297,054,11,0,223.434417724609,1,Secundaria Incompleta,Hombre,19,Pobre No Extremo
Selva,250302,020297,074,11,0,223.434417724609,1,Primaria Incompleta,Mujer,41,Pobre No Extremo
Selva,250302,020297,074,11,0,223.434417724609,1,Primaria Completa,Hombre,45,Pobre No Extremo
Selva,250302,020297,074,11,0,223.434417724609,0,Secundaria Completa,Hombre,18,Pobre No Extremo
Selva,250302,020297,074,11,0,223.434417724609,1,Secundaria Completa,Hombre,22,Pobre No Extremo
Selva,250302,020297,140,11,0,223.434417724609,1,Sin Nivel,Hombre,59,Vulnerable No Pobre
Selva,250302,020297,140,11,0,223.434417724609,1,Primaria Incompleta,Mujer,54,Vulnerable No Pobre
Selva,250302,020297,140,11,0,223.434417724609,0,Secundaria Completa,Mujer,29,Vulnerable No Pobre
Selva,250302,020300,016,11,0,223.434417724609,1,Secundaria Incompleta,Mujer,34,Vulnerable No Pobre
Selva,250302,020300,039,11,0,223.434417724609,1,Primaria Incompleta,Hombre,51,Pobre No Extremo
Selva,250302,020300,039,11,0,223.434417724609,1,Sin Nivel,Mujer,44,Pobre No Extremo
Selva,250302,020300,039,11,0,223.434417724609,1,Secundaria Completa,Mujer,23,Pobre No Extremo
Selva,250302,020300,062,11,0,223.434417724609,1,Primaria Completa,Hombre,42,Vulnerable No Pobre
Selva,250302,020300,062,11,0,223.434417724609,1,Secundaria Incompleta,Mujer,53,Vulnerable No Pobre
Selva,250302,020300,084,11,0,223.434417724609,1,Secundaria Incompleta,Mujer,38,Vulnerable No Pobre
Selva,250302,020300,084,11,0,223.434417724609,1,Secundaria Incompleta,Hombre,41,Vulnerable No Pobre
Selva,250302,020300,084,11,0,223.434417724609,0,Superior Universitaria Incompleta,Mujer,18,Vulnerable No Pobre
Selva,250302,020300,130,11,0,223.434417724609,1,Secundaria Incompleta,Hombre,56,Vulnerable No Pobre
Selva,250302,020300,130,11,0,223.434417724609,1,Secundaria Incompleta,Mujer,54,Vulnerable No Pobre
Selva,250302,020300,130,11,0,223.434417724609,0,Superior No Universitaria Completa,Mujer,21,Vulnerable No Pobre
Selva,250302,020300,130,11,0,223.434417724609,1,Secundaria Completa,Mujer,18,Vulnerable No Pobre
Selva,250302,020300,130,11,0,223.434417724609,0,Secundaria Completa,Hombre,22,Vulnerable No Pobre
Selva,250302,020300,153,11,0,223.434417724609,1,Secundaria Incompleta,Hombre,29,Pobre No Extremo
Selva,250302,020300,153,11,0,223.434417724609,1,Secundaria Incompleta,Mujer,25,Pobre No Extremo
Selva,250302,020301,001,11,0,217.689697265625,1,Primaria Incompleta,Hombre,27,Pobre No Extremo
Selva,250302,020301,001,11,0,217.689697265625,0,Primaria Completa,Mujer,21,Pobre No Extremo
Selva,250302,020301,014,11,0,217.689697265625,1,Secundaria Completa,Hombre,49,Vulnerable No Pobre
Selva,250302,020301,014,11,0,217.689697265625,1,Primaria Completa,Hombre,55,Vulnerable No Pobre
Selva,250302,020301,014,11,0,217.689697265625,1,Primaria Incompleta,Hombre,41,Vulnerable No Pobre
Selva,250302,020301,014,11,0,217.689697265625,0,Primaria Completa,Mujer,39,Vulnerable No Pobre
Selva,250302,020301,050,11,0,217.689697265625,1,Sin Nivel,Mujer,81,Vulnerable No Pobre
Selva,250302,020301,083,11,0,217.689697265625,1,Primaria Incompleta,Hombre,56,Vulnerable No Pobre
Selva,250302,020301,099,11,0,217.689697265625,1,Secundaria Incompleta,Hombre,63,Pobre No Extremo
Selva,250302,020301,099,11,0,217.689697265625,0,Primaria Incompleta,Mujer,41,Pobre No Extremo
Selva,250302,020326,009,11,0,78.8669052124024,0,Secundaria Incompleta,Mujer,24,Vulnerable No Pobre
Selva,250302,020326,009,11,0,78.8669052124024,1,Primaria Completa,Hombre,37,Vulnerable No Pobre
Selva,250302,020326,012,11,0,78.8669052124024,1,Sin Nivel,Mujer,41,Pobre No Extremo
Selva,250302,020326,012,11,0,78.8669052124024,1,Secundaria Completa,Hombre,18,Pobre No Extremo
Selva,250302,020326,099,11,0,78.8669052124024,1,Primaria Completa,Hombre,44,Vulnerable No Pobre
Selva,250302,020326,099,11,0,78.8669052124024,0,Secundaria Completa,Mujer,39,Vulnerable No Pobre
Selva,250302,020326,101,11,0,78.8669052124024,1,Primaria Completa,Hombre,62,Vulnerable No Pobre
Selva,250302,020326,102,11,0,78.8669052124024,1,Secundaria Incompleta,Hombre,43,Vulnerable No Pobre
Selva,250302,020326,102,11,0,78.8669052124024,1,Primaria Incompleta,Mujer,43,Vulnerable No Pobre
Selva,250302,020326,103,11,0,78.8669052124024,1,Secundaria Incompleta,Hombre,51,Vulnerable No Pobre
Selva,250302,020332,004,11,0,71.8758087158203,1,Primaria Incompleta,Hombre,43,Pobre No Extremo
